,Tweet_Text,created,Twitter_screenname,Followers,id,location
134,"@airvistara Just because it's mentioned in fine print, it doesn't become the right thing to do. Loot is loot. And the government allows airlines to dupe customers like this...? There's no basis for not refunding these charges @MoCA_GoI @JM_Scindia @consaf",2022-05-07 07:30:56+00:00,MumbaiManic,2,1.52284E+18,"मुंबई, भारत"
135,"@airvistara uk-18 to delhi this morning - apart from rough landing and 1.5 hours messy baggage delay, not a bad flight",2022-05-07 07:19:44+00:00,amitguri,23,1.52284E+18,
136,"@airvistara hi, can someone assist me with this bookings name change? It is Rajni Kant as per papers and we need to update the same from Rajnish. https://t.co/Q5dK6igiav",2022-05-07 07:10:47+00:00,adiohri,277,1.52284E+18,
137,@airvistara why last name with space in between is made compulsory in your app registration. It is not correct to introduce a syntax for names. Person without last name is not allowed in your app.,2022-05-07 07:09:34+00:00,anbuchezianr,26,1.52284E+18,
138,"@airvistara  Hi I would like to Thank Dhiraj Mahato for his support at Delhi Airport … for all his support during my travel yesterday and providing good seat as requested.
Overall it was nice experience as always.
Vistara is one of the best Airline in o",2022-05-07 06:47:49+00:00,mishra82s,0,1.52283E+18,kolkata
139,@airvistara Keep up the Good Work 👍 👍 👍. It's been years now Flying with you guys... Your Hospitality is Perfect... Looking Forward for more Pleasant &amp; Memorable ✈️✈️✈️... Thank You 🙏🙏🙏,2022-05-07 06:35:47+00:00,ChinuReddy15,0,1.52283E+18,
140,"@sakshay_bhatia @airvistara @IXCUpdates @Vinamralongani @Deaphen A route which was introduced by AirAsia India is now without AirAsia India

Beginner's envy, followers pride - thats how Indian aviation route planning can be at times",2022-05-07 06:29:48+00:00,khabri_lal,9285,1.52283E+18,India
141,"@airvistara Buy house and sell house 
Contact me:6374342621
Place :Hosur",2022-05-07 06:29:21+00:00,Tamizha32795882,0,1.52283E+18,
142,"And as expected, this has happened! @airvistara betting on IXC high as usual! Introduces second direct flight on BLR-IXC! 

#avgeek @IXCUpdates @Vinamralongani @Deaphen https://t.co/Gcy49czSJg",2022-05-07 06:26:07+00:00,sakshay_bhatia,267,1.52283E+18,"Chandigarh, India"
143,"@IndiGo6E @FlyWithIX @airvistara @flyspicejet @JM_Scindia @aaicbeairport @AAI_Official Need early morning flights to Chennai from Coimbatore. Direct international flights to Dubai, Abudhabi, Kualalampur is also pending for long.  @SingaporeAir @flyscootIN",2022-05-07 06:24:01+00:00,ganeshseshanb,32,1.52282E+18,"Bengaluru, India"
144,@airvistara why no gap between Hindi Text. This is written in a wrong way in your flight. @Pib_MoCA https://t.co/ol893McWs7,2022-05-07 06:22:58+00:00,Mukesh43616982,3,1.52282E+18,
145,"RT @CJBAirportNews: Air Vistara team @airvistara 

Just two weeks to go for Coimbatore flights launch. 

Yet, the Flight schedule page is n…",2022-05-07 06:22:53+00:00,Mustafa41778484,4,1.52282E+18,
146,"@airvistara please improve the quality of food you serve. If not tasty, at least eatable. Thick and hard rotis don’t qualify as eatable. Or instead have some options to buy for the passengers. Expect better from you!",2022-05-07 06:20:37+00:00,anuragrkn,27,1.52282E+18, India 
147,"@airvistara V6D2PF PNR .ETKT
228699737689801 The passenger was unable to fly due to jaundice . Reports are sent to cusrelations. Please cooperate",2022-05-07 06:18:18+00:00,jhilmil071,12,1.52282E+18,India
148,"@airvistara Not so much India’s best airlines after all.
Didn’t know that we have call numerous times and have to wait for 2 months in order to get a simple the GST invoice for our flight.
FYI: Still waiting for it.",2022-05-07 06:06:43+00:00,AnkurChandel026,0,1.52282E+18,
149,"@airvistara UK 787, Delhi to Bhubaneswar, Premium Economy, 4th May, 10:20am.
My experience was Great 👍.
Staff was very polite as usual.I was late &amp; in rush &amp; the last person to board. But these guys were superb. One guy was so kind he served ex",2022-05-07 06:02:07+00:00,ChinuReddy15,0,1.52282E+18,
151,@airvistara Doesn't return Seat Select charges when cancelling. Is that even legal...? @JM_Scindia @MoCA_GoI @DGCAIndia @consaff @TataCompanies @SingaporeAir #IndianAviation #Vistara,2022-05-07 05:47:50+00:00,MumbaiManic,2,1.52282E+18,"मुंबई, भारत"
152,"@airvistara Hello, what's the delay in answering the query?",2022-05-07 05:45:23+00:00,tweetsofasn,0,1.52281E+18,
153,"As Indigo @IndiGo6E enjoys maximum out of Coimbatore it does not care to operate morning Coimbatore-Chennai/Chennai-Coimbatore flights in Summer schedule

CJB-MAA 1st flight dep 09:50
MAA-CJB 1st flight dep 09:35

CC: @airvistara @AkasaAir @jetairways @flyspicejet @GoFirstairways",2022-05-07 05:30:27+00:00,CJBAirportNews,794,1.52281E+18,
154,RT @TrichyAviation: Dubai 🇦🇪 update. Air India Express has 10 flights in a week between Trichy and Dubai &amp; vice-versa. Now flying daily. Ad…,2022-05-07 05:27:14+00:00,mi_habeeb,27,1.52281E+18,Namakkal
155,RT @TrichyAviation: Smooth runway that was recently refurbished at Tiruchirappalli International Airport. @aaiTRZairport @FlyWithIX @IndiGo…,2022-05-07 05:25:01+00:00,mi_habeeb,27,1.52281E+18,Namakkal
156,@airvistara @rahulstuffs Looks like I do not need to worry about spoiling my diet next time i fly with @airvistara,2022-05-07 05:22:41+00:00,Aaryan_2604,5,1.52281E+18,"Bulandshahr, India"
157,@airvistara Thank you,2022-05-07 05:22:38+00:00,ajaygshah,150,1.52281E+18,"Bengaluru, Karnataka, India"
158,"Air Vistara team @airvistara 

Just two weeks to go for Coimbatore flights launch. 

Yet, the Flight schedule page is not updated with Coimbatore schedule.  

Also the ""Modify search"" booking page drop down does not include Coimbatore still.  

Hope both are updated soon.",2022-05-07 05:20:19+00:00,CJBAirportNews,794,1.52281E+18,
159,@airvistara @rahulstuffs Ew spicejet serves better,2022-05-07 05:15:18+00:00,mark16649670,10,1.52281E+18,
160,@airvistara Thnx for the feature looking forward to be onboard soon ! #flythenewfeeling,2022-05-07 05:13:21+00:00,rahulstuffs,1970,1.52281E+18,"Kolkata, India"
161,@airvistara i want to work with your company 🙏🙏 Plzz give me a chance,2022-05-07 05:12:49+00:00,PawanKu48425586,0,1.52281E+18,"New Delhi, India"
162,"RT @TrichyAviation: Airport wise International traffic for the month of March 2022. It is expected the upward move for Trichy, during the m…",2022-05-07 05:12:22+00:00,mi_habeeb,27,1.52281E+18,Namakkal
163,RT @tanyamaini: @airvistara - we need credits against this booking which is pending for refund for last two years so that we can book new f…,2022-05-07 05:11:15+00:00,bharatvivek,10,1.52281E+18,
164,"RT @tanyamaini: @airvistara Two years since our ticket (SMADU4) was booked and flight got canceled, long mail conversations were of no use!…",2022-05-07 05:11:11+00:00,bharatvivek,10,1.52281E+18,
165,"@airvistara I had sent a ma to Vistara Customer care on 3rd May, but no one has bothered to reply. Is this the famed Tata Customer care?",2022-05-07 05:10:21+00:00,Danishsyedkazmi,2,1.52281E+18,
166,"@airvistara Is it still the same?
Qatar Airways shows flights operated by @airvistara on its site but Vistara doesn't? https://t.co/aiL8jvCadR",2022-05-07 05:09:53+00:00,1sudeep_roy,50,1.52281E+18,"Doha, Qatar"
167,"As of yesterday could not see @airvistara office yet. Think this is where they will be having one.

(@airvistara is starting operations from coimbatore WEF. 20th May starting with Delhi, Later will start Mumbai &amp; Bangalore) https://t.co/BB9tuhK2XB https://t.co/4h0ZJz3qDa",2022-05-07 05:08:15+00:00,cjb_aviation,3872,1.52281E+18,"Coimbatore, India"
168,"@airvistara - we need credits against this booking which is pending for refund for last two years so that we can book new flight against it!! @JM_Scindia @PMOIndia 

Really frustrating experience!!",2022-05-07 05:00:29+00:00,tanyamaini,6,1.5228E+18,India
169,"@airvistara Two years since our ticket (SMADU4) was booked and flight got canceled, long mail conversations were of no use!! Thrice you mentioned that you had initiated refund, but we never got it! And now you make us wait 45mins on for rescheduling this ",2022-05-07 04:58:27+00:00,tanyamaini,6,1.5228E+18,India
171,"RT @cjb_aviation: Good to see Newspaper advertisement by
@airvistara on Today’s @the_hindu edition https://t.co/hWr4E6wFQ6",2022-05-07 04:37:48+00:00,TNStateAviation,198,1.5228E+18,
172,RT @NileshGadkari15: @awnusharma @CNBCTV18Live @DGCAIndia @airvistara and @IndiGo6E are the biggest culprits,2022-05-07 04:31:29+00:00,AvglobeW,648,1.5228E+18,India
173,"@joybhattacharj @airvistara But then, just like in tennis or any sport, it’s that 1 serve or 1 return that wins or loses tournaments! @airvistara, this is your moment of truth…don’t let your customers walk away with this distaste",2022-05-07 04:24:27+00:00,Ayonbaner15,276,1.52279E+18,Gurgaon
174,"@AmericanAir @airvistara No one has called us and no email came.
Your team ask for 24hrs and now it is more than 48hrs.",2022-05-07 04:23:58+00:00,_abhijit_tweets,14,1.52279E+18,"Troy Hills, NJ"
175,"@joybhattacharj @airvistara For every 1 such dismal service, there are 100 good ones to talk about. I recently left my IPad Pro behind on a @Vistara and got it back in possession the very next afternoon.",2022-05-07 04:20:45+00:00,Ayonbaner15,276,1.52279E+18,Gurgaon
176,RT @SamSiff: @cskkanu @TheSanjivKapoor @IndiGo6E @airvistara @airindiain @GEAviation @vaastavngo @sifchandigarh @SFFNGO @DaamanNGO @sifngp…,2022-05-07 04:11:11+00:00,AHalal,211,1.52279E+18,Asian
177,RT @bhargava_tweets: @cskkanu @TheSanjivKapoor @IndiGo6E @airvistara @airindiain @GEAviation @vaastavngo @sifchandigarh @SFFNGO @DaamanNGO…,2022-05-07 04:11:04+00:00,AHalal,211,1.52279E+18,Asian
178,RT @krishkapoor: @cskkanu @Menrights10 @TheSanjivKapoor @IndiGo6E @airvistara @airindiain @GEAviation @vaastavngo @sifchandigarh @SFFNGO @D…,2022-05-07 04:11:01+00:00,AHalal,211,1.52279E+18,Asian
184,RT @KediaPawankedia: @yogisach1 @MyIndusIndBank @airvistara BOYCOTT INDUSIND BANK being the WORST BANK. Let's start a compaign and to avoid…,2022-05-07 04:06:52+00:00,KediaPawankedia,15,1.52279E+18,mumbai
185,"@airvistara As I said,I’m not even sure if my luggage reached Frankfurt at all or it got exchanged..please track it on priority and give me atleast this much clarity,no information received from Frankfurt airport as well till now, as I wrote, if more de",2022-05-07 04:06:18+00:00,rikshit_agg,8,1.52279E+18,
186,"RT @amolkr: @airvistara … today customer care tells me they aren’t receiving any response from customer relations, and they’ve no way of co…",2022-05-07 04:01:05+00:00,ShikhaS68711742,0,1.52279E+18,
187,"RT @amolkr: @airvistara pathetic customer service response. PNR 5X7P8Q . After 5 calls, was promised highest priority escalation and respon…",2022-05-07 04:01:03+00:00,ShikhaS68711742,0,1.52279E+18,
188,"@airvistara … today customer care tells me they aren’t receiving any response from customer relations, and they’ve no way of connecting with them or even their own supervisors. Utter disrespect for customer’s and your own time. You’re completely",2022-05-07 03:59:05+00:00,amolkr,182,1.52279E+18,
189,"@airvistara Hello, any information regarding my query please take this on priority as there is important stuff in that bag and it is affecting my everyday life. Please provide me the details of the person having bag with tag UK233613.I’ll check with him",2022-05-07 03:56:42+00:00,rikshit_agg,8,1.52279E+18,
190,"@airvistara pathetic customer service response. PNR 5X7P8Q . After 5 calls, was promised highest priority escalation and response by EOD 11:59pm 6may.  Flight was today morning. No response recvd till then and apparently it’s not even been escalated …",2022-05-07 03:56:37+00:00,amolkr,182,1.52279E+18,
191,@airvistara thanks it was helpful,2022-05-07 03:48:14+00:00,MeRishiverma,157,1.52279E+18,"Hyderabad, India"
192,@airvistara why don’t you start just 1 flight in a month to all reaffirms which would allow pets in the cabin without any issues .. you would see how it fills up with pet owners and the ease for them to travel,2022-05-07 03:20:16+00:00,tomar_anamika,232,1.52278E+18,Mumbai
193,I am yet to recieve an explanation from Vistara @airvistara @DGCAIndia I have already shared the booking details via direct message,2022-05-07 03:04:48+00:00,meghmala123,0,1.52277E+18,
194,@aaigoaairport @AAI_Official @MoCA_GoI @PIB_Panaji @MoHFW_INDIA @IndiGo6E @flyspicejet @AirAsiaIndia @GoFirstairways @airindiain @airvistara @aairedwr Pls upload the latest travel guidelines.  Thank u so much.,2022-05-07 02:43:11+00:00,DeniseCFernand1,10,1.52277E+18,Singapore 
195,"The music in the @airvistara flights while we wait to complete boarding makes we want to be first to board.
Pride, U2 was playing as I tweet this.

Alsoooo,,,can we raise that volume a couple of notches please ;)",2022-05-07 02:02:51+00:00,rohietsingh,265,1.52276E+18,
196,Hi @airvistara what’s the customer care email id?,2022-05-07 01:59:27+00:00,crajagopalan,1376,1.52276E+18,"Gurgaon, Haryana"
197,@airvistara can we carry knife and induction cook top in check in baggage? This is for domestic flight.,2022-05-07 01:50:57+00:00,ajaygshah,150,1.52276E+18,"Bengaluru, Karnataka, India"
198,@airvistara My mom has already walked limping holding the trolley now . But my message is for all airlines none have service for wheel chairs . Pls give it to professional the service to help wheelchair patients,2022-05-07 01:50:44+00:00,kapoorajay21,43,1.52276E+18,"Mumbai, India"
199,@CNBCTV18Live @awnusharma My flights BomGoa on 27 May n 01 jun2020 cancelled by @airvistara.Refunds denied initially paid after 6 months. Am still waiting fr compensation.  Please inform all pax that @airvistara will not pay compensation even if it violat,2022-05-07 01:49:51+00:00,JASONCROWN8,5,1.52276E+18,Mall de Goa
200,@awnusharma @CNBCTV18Live @DGCAIndia @airvistara and @IndiGo6E are the biggest culprits,2022-05-07 01:45:10+00:00,NileshGadkari15,1,1.52275E+18,
201,@AmitAgarwal22 @airvistara The Vistar of Wings,2022-05-07 01:27:21+00:00,BinayakMondal81,26,1.52275E+18,"Port Blair, Andaman Nicobar "
203,@airvistara I made a booking with air France from Delhi to India as a part of which I have a flight with your airlines from Delhi to Bengaluru. I don't have a last name on my passport so airlines made me write international standard LNU (Last name unknown,2022-05-06 23:10:24+00:00,anikesh_bhopal,0,1.52272E+18,
205,@airvistara @airvistara This team has no shame at all. I got the same response 4-5 days ago. They are still activating the account.,2022-05-06 22:07:40+00:00,chinks86,48,1.5227E+18,"Bangalore,India"
206,@goibibo @airvistara No need now. I paid directly with that indigo and got my date changed,2022-05-06 21:23:25+00:00,nishu_s,29,1.52269E+18,Delhi
207,"@airvistara Any plans to fly ur bird to IXM? Can we expect in near future, IXM - DEL and IXM - BOM? @Mahen70745614",2022-05-06 20:45:52+00:00,AravindanDS_28,9,1.52268E+18,
208,"RT @shrutisays: @joybhattacharj @airvistara I recently had a terrible experience with @airvistara 
I was operated @medanta delhi and got di…",2022-05-06 20:31:15+00:00,Aersh07,17,1.52268E+18,Paatal
