,Tweet_Text,created,Twitter_screenname,Followers,id,location
1006,"Very rare ! Unbelievable! That too @IndiGo6E 
Indiscipline is highest here ! https://t.co/g6sPSRnX03",2022-05-06 10:29:06+00:00,amardeep4singh,627,1.52252E+18,India
1007,"@IndiGo6E See the way your team handled my luggage and when asked your team say they will provide me a coupon that i can use for next travel.  So you break my luggage and you want me book a new ticket (by which ur getting benefited not me). 
PNR: PJSG4S e",2022-05-06 10:27:38+00:00,RavitejaNalluri,0,1.52252E+18,
1008,@IndiGo6E Still awaiting for response @IndiGo6E,2022-05-06 10:25:03+00:00,pranith64527352,0,1.52252E+18,
1009,@ajeyaraj2020 @IndiGo6E Glad they did the right thing,2022-05-06 10:23:50+00:00,Sailor_at_heart,122,1.52252E+18,Third rock from the sun
1010,@IndiGo6E Ok than you 😊,2022-05-06 10:20:19+00:00,dr_mkgadhvi,2,1.52252E+18,
1012,@IndiGo6E happy to see my favourite flying partner everywhere. #ontime #everytime https://t.co/M5Y9q5gKFO,2022-05-06 10:18:04+00:00,DamodarBaliga81,214,1.52252E+18,"Mangalore, India"
1013,"Stopped this @IndiGo6E employee from charging Rs.400 from this old couple who were unable to web check-in on their own. 
@IndiGo6E, didn't know you will go this down to earn money, not everyone is technologically equipped to web check-in. It's very shameful, DO BETTER!",2022-05-06 10:14:17+00:00,chaicoffeeguy,257,1.52252E+18,
1014,"@IndiGo6E PNR Details : OMJ2FM, The travel made us to feel like happy to alive now.",2022-05-06 10:13:37+00:00,Saddu2205,9,1.52252E+18,chennai 
1018,@IndiGo6E I just booked my ticket yesterday while booking the ticket I booked for 11th may instead of 10th may. Now you are charging 7000 for the cancellation or changes in date. Need help,2022-05-06 10:05:25+00:00,Modi_Karan12,0,1.52252E+18,"Indore, India"
1019,"@IndiGo6E Been long since I sent you my booking details via DM as asked by you, still not got any resolution #indigo @IndiGo6E WoTs up? https://t.co/cyjvtQ2dj9",2022-05-06 10:03:30+00:00,riteshmadhok,1022,1.52252E+18,"Mumbai, Maharashtra India"
1021,@IndiGo6E @IndiGo6E I am not gonna wait for refund to be processed if I am canceling my ticket why should I bear the consequences you people had made a mistake kindly compensate for the same. Your sorry doesn’t even care to me,2022-05-06 09:58:08+00:00,pranith64527352,0,1.52252E+18,
1023,"@IndiGo6E I don’t want your sorry who will wait for 6 hours if flight is rescheduled from your side. I think you don’t have value for time, time is precious to me and my ticket was booked well in advance why your forcing cx to opt for refund nd who wi",2022-05-06 09:52:43+00:00,pranith64527352,0,1.52251E+18,
1025,@IndiGo6E Why this 6hr rule? This is not mentioned while booking tickets. Grossly misleading passengers.,2022-05-06 09:50:57+00:00,n_hussain1986,72,1.52251E+18,
1026,"One of the worst experiences we have faced in our lifetime , 04/05/2022 Kannur to Chennai Aircraft 6E 7374 full of turbulence all the things where flying inside the aircraft Co-passengers where shouting inside the flight there was no apologies or any infrmtn from pilots @IndiGo6E",2022-05-06 09:48:57+00:00,Saddu2205,9,1.52251E+18,chennai 
1027,@IndiGo6E You are tweeting as if a solution was provided in DM!,2022-05-06 09:47:52+00:00,nairrahulk,6,1.52251E+18,"Bengaluru, India"
1030,RT @jetairways: @Sanjeev28066042 @happyeasygo @IndiGo6E @airvistara @goair @airindiain @AirAsiaIndia Jet Airways is in the final stages of…,2022-05-06 09:37:49+00:00,xeestudios,96,1.52251E+18, New Delhi INDIA
1031,I don’t your sorry that’s what I was trying to you retrain your staff @IndiGo6E why will I wait for refund policy if there is the fault from ur side nd why your forcing ur customers to opt for alternate plan or refund you people don’t understand the seriousness????,2022-05-06 09:36:21+00:00,pranith64527352,0,1.52251E+18,
1032,"Please accept my heartfelt gratitude,@IndiGo6E team. I appreciate the team's swift &amp; courteous assistance in resolving my serious matter. Thanku for ur generous support in kind for the damage that occurred to my wheelchair during transit last month. 

Humbled and Grateful🙏",2022-05-06 09:34:27+00:00,ajeyaraj2020,191,1.52251E+18,"Garhwa, Jharkhand "
1035,@IndiGo6E Replied,2022-05-06 09:32:54+00:00,yashmarwah,1820,1.52251E+18,Mumbai-Bangalore
1036,@IndiGo6E Still no response received.,2022-05-06 09:32:23+00:00,Ruchikarathi25,13,1.52251E+18,
1037,@IndiGo6E No response received.,2022-05-06 09:32:12+00:00,Ruchikarathi25,13,1.52251E+18,
1040,@IndiGo6E DM sent and checkin tried through app too no respite yet @IndiGo6E,2022-05-06 09:27:08+00:00,riteshmadhok,1022,1.52251E+18,"Mumbai, Maharashtra India"
1041,"RT @IndiGo6E: @ishehnaaz_gill It was indeed our pleasure having you onboard, Ms Gill. Glad to know our Amritsar team could assist you well.…",2022-05-06 09:25:24+00:00,sidnaaz041,17,1.52251E+18,
1044,@TheSanjivKapoor @IndiGo6E I am so nostalgic for @jetairways. It was the airline that really set the benchmark for travel! Ahead of its peers in every sense. Traveled in India and abroad on Jet and ive always enjoyed my flight. Even now there is no one wh,2022-05-06 09:22:35+00:00,SeshadriManu,144,1.52251E+18,"New Delhi, Chennai, VT "
1047,@IndiGo6E kindly retrain your customer relationship officers to check what they are offering in Plan B who will wait for 6 hrs in airport if you people had changed my flight to connecting flights flight : 6E -25,2022-05-06 09:19:02+00:00,pranith64527352,0,1.52251E+18,
1048,"@BunnyPunia @DelhiAirport @IndiGo6E Astounding network and ops … but ground ops can be better at some locations. 

Impressive size nonetheless, beyond the upma and poha.",2022-05-06 09:18:40+00:00,NaraayanKannan,555,1.52251E+18,India
1049,@IndiGo6E I have booked a flight to DUBAI to Hyderabad for 14thmay but I got an email stating that flight is rescheduled and INDIGO AIRLINES had offered me connecting flight with 3 hrs of layover in mumbai airport. I reached out to the nodal officer as we,2022-05-06 09:15:06+00:00,pranith64527352,0,1.52251E+18,
1050,"@IndiGo6E, arent you guys ashamed to say that you are not able to talk to your own team in Hyderabad Airport? Its been 6 hrs and still you are not able to talk to them. Even the local bus service will be more responsible than you guys. So pathetic.",2022-05-06 09:13:59+00:00,abdulmujeer88,3,1.5225E+18,
1051,@consumerforum_ I have already lodged a complaint against @IndiGo6E. My complaint no. Is 3461326. I have also submitted documents as proof of their negligence. Please take the matter ahead as they are still not responding. @DelhiPolice,2022-05-06 09:10:50+00:00,Aishwarya1217,5,1.5225E+18,India
1052,"@IndiGo6E Where is the need for this seat selection on payment?
It was non existent earlier.
Now air lines are getting used to an extra buck from the gullible passenger.
I hope the old systems come back.",2022-05-06 09:08:44+00:00,prabhakaryerram,58,1.5225E+18,"Hyderabad, India"
1055,@AirlinesIndia @MinistryOfAir @PMOIndia please look into the matter. @IndiGo6E has stooped down to the level of harassing customers by misplacing their luggage and not giving compensation. They do not respond to emails. Please help to solve the issue.,2022-05-06 09:05:03+00:00,Aishwarya1217,5,1.5225E+18,India
1057,People working in @IndiGo6E are not even trained. They do not know how to address customers which is why they prefer not responding. They are also big time #cowards ! @flyspicejet @airvistara @goairtravels @AVA_airasia @DelhiAirport @DelhiPolice,2022-05-06 09:02:15+00:00,Aishwarya1217,5,1.5225E+18,India
1059,RT @ReciteSocial: @IndiGo6E Your tweet was quoted in an article by Business Today | Latest Stock Market And Economy News India https://t.co…,2022-05-06 09:01:49+00:00,UCSCTweetBot,114,1.5225E+18,
1060,Indigo bus jams breaks and injures multiple passngrs on 19 apr at Hyd. Same incident repeats yest at Hyd. My father in law went through a surgery due to injury and now my sister is injured. No action taken by the airline or GMR. @IndiGo6E @DGCAIndia @makemytrip @Cleartrip,2022-05-06 09:01:34+00:00,GundaJiv,1,1.5225E+18,
1062,@IndiGo6E @ishehnaaz_gill So sweet  😊 🙏  #ShehnaazGill  ❤️✨️ https://t.co/THrHys5r2q,2022-05-06 09:00:42+00:00,shehnaaz20211,671,1.5225E+18,
1063,"Hi @DGCAIndia, I spoke to Hyderabad Airport guys and they confirmed that they have my luggage but they would handover only to @IndiGo6E. I have been telling @IndiGo6E from past 6 hrs but still they are not helping. Appreciate you looking into this issue.",2022-05-06 09:00:34+00:00,abdulmujeer88,3,1.5225E+18,
1064,@TheSanjivKapoor @IndiGo6E Thanks a lot @TheSanjivKapoor cheers to you and the @jetairways team from all of us @IndiGo6E 🥂,2022-05-06 08:59:24+00:00,ChhaviLeekha,593,1.5225E+18,
1066,"#fraud #Cheater I will lodge a complaint for false information, negligence and cheating against this airlines. They do not respond to customers and harass them in every possible way. @IndiGo6E  should be ashamed.",2022-05-06 08:57:10+00:00,Aishwarya1217,5,1.5225E+18,India
1067,@IndiGo6E Sent a DM. Waiting for response from Indigo,2022-05-06 08:56:54+00:00,imagine_power,9,1.5225E+18,
1070,"Despite my best efforts to making @IndiGo6E realise their mistake and negligence, I have now decided to this matter to the court since they are least interested to even respond to the mails. This is the service of @IndiGo6E ! ! Poor and pathetic. https://t.co/RA9uUb4wAF",2022-05-06 08:54:34+00:00,Aishwarya1217,5,1.5225E+18,India
1071,"@airsewa_MoCA Sir, Please look into the complain Id BK652443 at your portal regarding unauthorised cancellation of my ticket by @IndiGo6E .Please resolve the issue of extra amount Indigo demanding.",2022-05-06 08:54:27+00:00,HIRANMOYDUTTA88,0,1.5225E+18,
1072,"@IndiGo6E Wow what a suggestion!!Guess you haven’t read what I am pointing out …why to pay for adjacent seats when more than half of the plane is unoccupied . @MoCA_GoI kindly look into this, it’s not only with @IndiGo6E ,almost all airlines other t",2022-05-06 08:54:04+00:00,rebellionindian,489,1.5225E+18,India
1075,@IndiGo6E Passengers reporting after us were allowed so there goes your logic out of the window. Your accommodation was making a senior citizen spend 13 hours incl full night at airport,2022-05-06 08:52:56+00:00,pikrohit,362,1.5225E+18,Pune
1076,"RT @BunnyPunia: T2 at @DelhiAirport seems to be all about @IndiGo6E ;)

7th flight in 14 days. This time to Dehradun! https://t.co/beXAUi9n…",2022-05-06 08:52:19+00:00,ccayush,160,1.5225E+18,New Delhi 
1078,"Hi @DGCAIndia, need your help to get my luggage after International travel with @IndiGo6E. Its been 8 days and still @IndiGo6E is not helping me to get my luggage. They keep saying will update in 24 hrs but nothing is happening.",2022-05-06 08:51:23+00:00,abdulmujeer88,3,1.5225E+18,
1079,"@IndiGo6E 

I have a query related to an international booking made today with Indigo Airlines. Kindly let me know how to contact customer service as the phone numbers are not reachable.",2022-05-06 08:49:51+00:00,nishit_gala,1,1.5225E+18,
1080,"@IndiGo6E, what kind of stupid pathetic support you guys are having.
Your support team cant talk to your own Hyderabad Airport team from past 5 hrs. Aren’t you ashamed of yourself ?",2022-05-06 08:45:17+00:00,abdulmujeer88,3,1.5225E+18,
1081,"Hi @IndiGo6E , Is 30000 mah power bank allowed in hand baggage in domestic flights?",2022-05-06 08:44:05+00:00,mithun_franco,60,1.5225E+18,Chennai
1083,@IndiGo6E @IndiGo6E I called 4hrs before to cancel the flight @PMOIndia  indigo and @makemytrip both are fraud company and they are looting customer money,2022-05-06 08:37:32+00:00,Jitendr30562436,5,1.5225E+18,
1084,@aaihbxairport @AAIRHQSR @AAI_Official @IndiGo6E @OfficialStarAir Please start hubli goa flights..,2022-05-06 08:33:43+00:00,dipayan0074,108,1.52249E+18,"Hubli, India"
1085,"@IndiGo6E I booked this ticked yesterday , I was trying for web check-in in morning but it could not happen.  12:45 I was at your booking counter but the officer denied to give me boarding pass . I went at counter no ""F"" where a mam provide me bording pas",2022-05-06 08:32:28+00:00,aruntripathi_P,7117,1.52249E+18,"Kushinagar, India"
1086,"T2 at @DelhiAirport seems to be all about @IndiGo6E ;)

7th flight in 14 days. This time to Dehradun! https://t.co/beXAUi9nyL",2022-05-06 08:30:19+00:00,BunnyPunia,7070,1.52249E+18,New Delhi
1087,"@IndiGo6E 

I had made a booking for indigo airlines to istanbul. I have an issue with the booking and tried connecting to customer support but didn't receive any response. So let me know how the same can be connected and resolved",2022-05-06 08:30:11+00:00,SonalGala8,1,1.52249E+18,
1088,@IndiGo6E I know that but is there something called compassionate grounds in Indigo as is there with the other airlines??,2022-05-06 08:29:39+00:00,imagine_power,9,1.52249E+18,
1089,"@IndiGo6E I was travelling with an infant on 8.3.2022 STV-BLR 1850. Had an amazing experience flight crew Manisha ws extremely helpful I know it’s a late post however I still remember her name she ws courteous, helpful &amp; I wanted to appreciate her T",2022-05-06 08:22:33+00:00,bhoomikashar,48,1.52249E+18,
1090,"@IndiGo6E why pre covid through flights are being withdrawn for Agartala sector.
IXA-MAA (through GAU)
IXA-BOM (through CCU)
IXA-HYD  (through GAU)
I think this routes must be restarted, with IXA-MAA direct flight.
@aaiagtairport @prnerghy",2022-05-06 08:21:29+00:00,dr_SubranilG,11,1.52249E+18,"Agartala, India"
1092,@Aliya_786110 @IndiGo6E Any Ground staff at any of the check in counter will happily do this for you..Or you can also do yourself if there is a check inn kiosk available at your airport.,2022-05-06 08:17:28+00:00,Shantanu20fort,10,1.52249E+18,"Jodhpur, India"
1093,@TheSanjivKapoor @IndiGo6E Chandigarh is the hub of passengers and cargo also,2022-05-06 08:16:17+00:00,ArunCho80533142,0,1.52249E+18,
1095,@IndiGo6E Dear 6E Recently I flew JDH DEL CCU GAY..It was a long journey and was a Bit Uncomfortable Because if this metal Divider between seats..I had a sore Thigh upon arrival in Gaya..I hope you make seating more comfortable. https://t.co/8jBGcE6pdF,2022-05-06 08:14:55+00:00,Shantanu20fort,10,1.52249E+18,"Jodhpur, India"
1097,Unable to web checkin via the @IndiGo6E checkin mail sent to me #indigo kind assistance needed,2022-05-06 08:12:08+00:00,riteshmadhok,1022,1.52249E+18,"Mumbai, Maharashtra India"
1098,@IndiGo6E I had made a booking with Indigo Airlines yesterday and have some issue with the same. Tried contacting customer care but no response was received. So let me know how can I reach the support team and get the issue resolved.,2022-05-06 08:08:19+00:00,SonalGala8,1,1.52249E+18,
1099,"@IndiGo6E Extremely poor customer experience. Kindly acknowledge the mails and get a proper channel to take up customer grievances. This is the least expected from an airline like yours!
#patheticserviceindigo",2022-05-06 08:07:44+00:00,saunterwithsuro,42,1.52249E+18,"Bengaluru, India"
1100,"@IndiGo6E Hi Surjya,
Yes, today I had got a call &amp; the representative just apologised for the concerns raised. It was just an apology from the representative. Apologising after serving poor quality food and poor services is just not acceptable !!!",2022-05-06 08:07:36+00:00,Dharmesh_Pattni,11,1.52249E+18,
1101,@IndiGo6E Your tweet was quoted in an article by Business Today | Latest Stock Market And Economy News India https://t.co/ReEJbavEDh,2022-05-06 08:06:20+00:00,ReciteSocial,16476,1.52249E+18,
1102,"RT @anonymous1gi: BY  the way samatha I LIKE ur handwriting. It's Beautiful @IndiGo6E 
#ShehnaazGill",2022-05-06 08:05:53+00:00,Beauties_Squad,223,1.52249E+18,India
1104,RT @imagine_power: @IndiGo6E PNR# JII2RI. I have seen all airlines make some concessions for distraught passengers battling a family emerge…,2022-05-06 08:03:53+00:00,RajugaruBabai,8,1.52249E+18,"Warangal-Hamamkonda, India"
1105,"@panditonrail @IndiGo6E @jetairways If you want to take any legal action against them so that you can get your money back sooner, get in touch with @getmyrefundin",2022-05-06 08:03:28+00:00,ShilpaP16548229,111,1.52249E+18,
1106,@IndiGo6E PNR# JII2RI. I have seen all airlines make some concessions for distraught passengers battling a family emergency but not INDIGO.. Want to hear from you on the nature of trainings you provide to your support staff..,2022-05-06 08:03:08+00:00,imagine_power,9,1.52249E+18,
1109,@IndiGo6E I've completed web check-in for my tonight's flight from IXE-BLR by selecting the auto seat assignment option. However I haven't received the boarding pass yet. Could you please look into it.,2022-05-06 08:01:23+00:00,rakshashenoy08,16,1.52249E+18,"Gothenburg, Sweden"
1110,"@IndiGo6E Indigo you seem to be a heartless airlines. My daughter, a student, is travelling from Delhi on a SOS travel to meet her grandfather who has had a brain operation and currently in ICU. You did not bother to waive off 1 kg additional beyond 15 kg",2022-05-06 08:00:23+00:00,imagine_power,9,1.52249E+18,
1114,@mrinalmacintosh @IndiGo6E @DGCAIndia @HardeepSPuri @HardeepSPuri request you to take out the real CCTV footage of the incident for better clarify and not give this video a true certification because the passenger Is a vlogger and has crossed her limit of,2022-05-06 07:52:35+00:00,emperor_mohd,132,1.52248E+18,"New Delhi, India"
1116,RT @aerowanderer: AMAZING NIGHT LANDING WINGVIEW AT CHENNAI. Here’s a snippet of our landing at Chennai Airport from our video on YouTube.…,2022-05-06 07:49:02+00:00,AvglobeW,648,1.52248E+18,India
1117,@mrinalmacintosh @IndiGo6E @DGCAIndia @HardeepSPuri Indigo: please file a police complaint against this Vlogger for violating safety norms and the without consent video upload on social media. She is making that girl vulnerable of hatred by upcoming passe,2022-05-06 07:48:07+00:00,emperor_mohd,132,1.52248E+18,"New Delhi, India"
1120,"RT @flyingamit: Amongst the Indian Carriers, @IndiGo6E is the only one with orders for the #AA321XLR @SafetyMatters6  https://t.co/NITsJWs5…",2022-05-06 07:46:02+00:00,AvglobeW,648,1.52248E+18,India
1121,"@IndiGo6E When  was the last time you accessed your own web checkin portal? It only allows to buy middle seats...even if I would have bought the seat there would have been different seats.
This just reflects your ignorance!",2022-05-06 07:45:42+00:00,imranaslamkhan8,11,1.52248E+18,"Auckland, New Zealand"
1122,"Hi my PNR: SW8NVJ 
I am traveling to Dubai from LKO on 9th may, is there any terminal changes for this flight plz reply. I heard that dubai AirPort terminal is closing
@IndiGo6E",2022-05-06 07:41:38+00:00,Sam_danS9,21,1.52248E+18,"Lucknow, India"
1123,"Dear IndiGo Customer, Thank-you for connecting with us, your ticket number 4637991 stands closed. A survey link has been sent on your registered email, please rate your interaction, we would love to hear from you.@IndiGo6E  I haven't talked with any of your executives now.",2022-05-06 07:38:15+00:00,HIRANMOYDUTTA88,0,1.52248E+18,
1127,@sandeeprrao1991 @IndiGo6E that’s beautiful af picture,2022-05-06 07:36:30+00:00,Capt_Dhiraaj,194,1.52248E+18,"Surat, India"
1128,"Thanks Indigo,
Had a terrible experience with you yesterday 5/5/20, flight from Ahemdabad to Ranchi via delhi.(6E 158,6E 2093)
First my maternal uncle's baggage was misplaced and now I am getting no response from the Ranchi indigo team.
Kindly respond.
@IndiGo6E 
@JM_Scindia",2022-05-06 07:35:28+00:00,Pratyus48016020,0,1.52248E+18,
1129,@aaihbxairport @AAIRHQSR @AAI_Official @IndiGo6E @OfficialStarAir When the service from Pune to Hubli will start we are waiting for this for long time,2022-05-06 07:34:49+00:00,AkkiRavindra,30,1.52248E+18,
1130,@IndiGo6E Thank you,2022-05-06 07:27:43+00:00,shandilya_aish,13,1.52248E+18,
1132,"@IndiGo6E @jetairways I lost my wallet in my 4:40 am, Indigo flight from Bengaluru to New Delhi today morning.
Can you please help me find it
I have raised this with the authorities on the airport but couldn't get the support. Attached is my boarding pass",2022-05-06 07:25:39+00:00,KaranBindra25,30,1.52248E+18,Chandigarh
1133,"@IndiGo6E On the contrary i asked the lady to raise the issue on spot.. and give us the issue number.. she denied for it..

And till date i have made almost 4-5 calls to indigo.. everyone promises to send the email.. but i have received none! @IndiGo6E i ",2022-05-06 07:21:15+00:00,avani_vankar,0,1.52248E+18,
1134,"@IndiGo6E Unpleasant experience. Service and rules differ at different circles. I had complained about this a week back and promised a call, no one called and cares",2022-05-06 07:18:51+00:00,pareshpai,27,1.52248E+18,"Mumbai, India"
1135,"@IndiGo6E We had to buy a brand new bag on the very first day of our journey.. and it costed me almost 7000 bucks! 

The policy of 3000/- was also not acceptable but as we didn’t wanted to waste time, we agreed with the same.",2022-05-06 07:18:36+00:00,avani_vankar,0,1.52248E+18,
1136,"@IndiGo6E I have still not received any mail regd Rs 1500 coupon Linda, Shreya, Komal, Kajal! Should I permanently migrate to Tata group of Airlines for domestic travel due to shabby handling of luggages by Indigo in busy airports like Mumbai?",2022-05-06 07:18:09+00:00,purna_nair,28,1.52248E+18,"Mumbai, India🏠/ Rajahmundry💼"
1137,@IndiGo6E @jetairways Totally agree with this. Indigo has positioned itself as the market leader in domestic aviation center.,2022-05-06 07:17:01+00:00,Rajinder_Saggu,18,1.52248E+18,Bangalore
1139,"@IndiGo6E Hey there, can i travel with mango carton on the flight as a baggage?
Kindly reply",2022-05-06 07:14:44+00:00,shandilya_aish,13,1.52247E+18,
1141,"@IndiGo6E Thanks Surjya. To clarify, I can avail these packages for Intl connection even while traveling thru other carriers? I want clarity, if I'll be charged 450/KG or 200/KG. Tickets for Indigo and Saudi are booked separately.",2022-05-06 07:13:07+00:00,AbhiChn06,25,1.52247E+18,
1143,@swapan55 @AirAsiaIndia Same happened to me on @IndiGo6E flight BOM to IXU,2022-05-06 07:11:06+00:00,Dropoutgarage,4,1.52247E+18,
1145,"@IndiGo6E @jetairways This is cool @IndiGo6E !  

All the very best @jetairways .",2022-05-06 07:08:10+00:00,cpomanish,102,1.52247E+18,
1146,"@TheSanjivKapoor @IndiGo6E Great to see such a beautiful camaraderie amongst the people of same business. 
That's an example for all others to follow. 
Good luck to both.",2022-05-06 07:07:04+00:00,Ankit0485,10,1.52247E+18,
1147,@IndiGo6E @jetairways Congrats looking forward to fly with you again,2022-05-06 07:03:36+00:00,srinivasanbg,12,1.52247E+18,
1148,"RT @aaihbxairport: Greetings to all , please find the details of  flights Scheduled at @aaihbxairport on 06th May  2022. @aaihbxairport wis…",2022-05-06 06:59:33+00:00,SuratAirportSTV,3946,1.52247E+18,"Surat, India"
1150,@raj21101997 @IndiGo6E @jetairways They should first refund the ticket holders when they closed down,2022-05-06 06:59:17+00:00,panditonrail,4,1.52247E+18,"New Delhi, India"
1153,@Roymoulik_srv @IndiGo6E @jetairways Right. Also they may be able to refund the ticket holders when they closed down,2022-05-06 06:58:44+00:00,panditonrail,4,1.52247E+18,"New Delhi, India"
1155,@tanmaypalkar @shuebm @IndiGo6E @jetairways Hope they refund the ticket holders when they closed down,2022-05-06 06:58:11+00:00,panditonrail,4,1.52247E+18,"New Delhi, India"
1156,@IndiGo6E @jetairways Kindly refund the ticket holders who were never serviced when the airlines closed down.,2022-05-06 06:57:37+00:00,panditonrail,4,1.52247E+18,"New Delhi, India"
1157,"@GoFirstairways Why all you have made Seat Selection Mandatory and to pay for it.
Bloody Nonsense Call Support also.
@IndiGo6E @DGCAIndia",2022-05-06 06:56:27+00:00,VishuKaushikkk,0,1.52247E+18,"Karwar, India"
1158,Why passengers are forced to pay for seats over and above the exorbitant flight fare? No option to select automatic seat assignment! @IndiGo6E     6E-6258 Blr-Bom,2022-05-06 06:55:54+00:00,n_hussain1986,72,1.52247E+18,
1159,I'm traveling from 6E 983 to BOM. I've to catch an Intl flight of another carrier. I want to add extra 7Kgs. Can I add 8KG for Rs. 800? @IndiGo6E https://t.co/g8cwh5bzDo,2022-05-06 06:55:30+00:00,AbhiChn06,25,1.52247E+18,
1161,@WahidAk71913343 @flyspicejet @DGCAIndia @aaikushiairport @TheLallantop @aajtak @ndtvindia @ndtv @AjayLalluINC This robbery is not only doing by @flyspicejet but also by @IndiGo6E.I Cancelled my ticket on 30/04/22 from Delhi to Mumbai and Mumbai to Gorakh,2022-05-06 06:52:33+00:00,FakhraySiddique,371,1.52247E+18,"Lucknow, India"
1162,Hi Ms Linda. I intent to book one 8 kgs as check in baggage and 7 kgs as cabin baggage . Lap top was on my hand for security check scan..your check in officer was adamant to charge me . For 15 kgs i had to pay ₹1000 as wrong policy of Indigo . Check my lap top below @IndiGo6E https://t.co/RgKcp0L6Da,2022-05-06 06:50:43+00:00,SanwarAgarwal,244,1.52247E+18,"Kolkata, India"
1166,@JM_Scindia @MoCA_GoI @qatarairways  @IndiGo6E @RGIAHyd I travelled from Chicago to Hyderabad via Doha and reached hyderabad today 06-05-2022 through Qatar Airways 4774 operated by Indigo. I had checked in two baggages but received only one. Please help m,2022-05-06 06:44:00+00:00,gone_prerana,5,1.52247E+18,India
1167,Indigo now asking the diffrence fare to rebook my cancelled ticket.Please @IndiGo6E  look into my matter and resolve.,2022-05-06 06:43:44+00:00,HIRANMOYDUTTA88,0,1.52247E+18,
1171,"@IndiGo6E Thanks, Please check DM",2022-05-06 06:35:11+00:00,darshan30589,177,1.52246E+18,India
1173,@IndiGo6E Do I need to collect Check-in Baggage from Terminal 1 to terminal 2? Or @IndiGo6E will provide this facility of check-in baggage shifting to terminal 2 from Terminal 1??,2022-05-06 06:31:24+00:00,dr_mkgadhvi,2,1.52246E+18,
1174,@IndiGo6E Ok thank you. Got it.,2022-05-06 06:29:39+00:00,dr_mkgadhvi,2,1.52246E+18,
1177,"@IndiGo6E Just inform him this, I dont want any details.",2022-05-06 06:27:50+00:00,preetiihoon,3551,1.52246E+18,New Delhi
1178,"Daily, direct flight between Tiruchirappalli and Hyderabad &amp; vice-versa by Indigo with convenient timings. Passengers may enjoy the Airbus A 320 experience in this route. @IndiGo6E @RGIAHyd @TempleSrirangam @aaiTRZairport https://t.co/EB0gdh1CTg",2022-05-06 06:27:32+00:00,TrichyAviation,4578,1.52246E+18,"Tiruchirappalli, India."
1179,@IndiGo6E @jetairways Good,2022-05-06 06:26:34+00:00,Rameshk25384634,1,1.52246E+18,
1181,@IndiGo6E My ticket was cancelled without any info and your executive is asking me to pay extra amount to book the same ticket. I didn't expect such a poor service.,2022-05-06 06:24:39+00:00,HIRANMOYDUTTA88,0,1.52246E+18,
1182,@iamabverse @airvistara @IndiGo6E + WiFi 👀,2022-05-06 06:21:51+00:00,aryanjain_in,205,1.52246E+18,Metaverse
1184,"@aryanjain_in @airvistara @IndiGo6E Free food:
@airvistara 1
@IndiGo6E 0

🤣",2022-05-06 06:20:54+00:00,iamabverse,1373,1.52246E+18,Metaverse
1186,@TheSanjivKapoor @IndiGo6E We are waiting for your reentry into Madurai Airport. Jet Airways time was the golden period of IXM. We hope the golden period returns to IXM through Jet Airways 2.0,2022-05-06 06:20:18+00:00,Mahen70745614,81,1.52246E+18,
1187,"RT @AeroSaleem: #The_Boss_is_back 
Today ,5 May, 29 birthday,
jet Airways  flew again!
Congratulations to the entire team for bouncing back…",2022-05-06 06:19:56+00:00,RakeshK35974444,10605,1.52246E+18,"वसुंधरा, गाज़ियाबाद"
1188,@IndiGo6E I have received messages from both of you @Paytmcare and @IndiGo6E. I am waiting then for 5-7 days. Will reach out if it doesn’t work. Thanks.,2022-05-06 06:17:59+00:00,basuness,167,1.52246E+18,"Bengaluru, India"
1189,@iamabverse @airvistara 💯 @airvistara is better than @IndiGo6E 🫡,2022-05-06 06:17:51+00:00,aryanjain_in,205,1.52246E+18,Metaverse
1190,"@IndiGo6E And wow it's 11:45 am and the flight is still here on the airport..

I would still request if you can allow us to board the flight.",2022-05-06 06:16:00+00:00,NikhilKokane,116,1.52246E+18,
1192,I think @IndiGo6E should still have better ground staff for their #leancleanflyingmachine because we trust you for safest dispatches. https://t.co/NYIsWjP4vY,2022-05-06 06:11:46+00:00,aveen_Dokala,21,1.52246E+18,Visakhapatnam
1199,@TheSanjivKapoor @IndiGo6E Welcome aboard @jetairways https://t.co/cT1d8nH4Vg,2022-05-06 06:05:17+00:00,tejaschogale,233,1.52246E+18,
1200,"@IndiGo6E I sincerely request @MoCA_India &amp; @DGCAIndia to look into this. This is not fare for travellers. Even minors from same family will be allocated non-adjacent seats. Asking more money for seat allocation is unethical.
@JM_Scindia 
@RahulGandhi",2022-05-06 06:05:10+00:00,Dhananjaykadla8,19,1.52246E+18,
1204,@IndiGo6E @DGCAIndia attaching screenshot of email sent to the nodal officer 5 days ago https://t.co/1ZZAYPHZOz,2022-05-06 06:02:42+00:00,jaikumarganesan,22,1.52246E+18,
1205,@IndiGo6E will you pls let me know the status of refund ?,2022-05-06 06:02:40+00:00,DarshanGalani,77,1.52246E+18,"Surat, India"
1210,Dear @IndiGo6E I have connecting flights from Ahmedabad to Delhi and Delhi to Dehradun. I will land on Terminal 1 in Delhi &amp; Next flight for Dehradun is from Terminal 2 of IGI Airport Delhi. Will you provide transportation vehicles for the same? Or I need to arrange for private? https://t.co/OrQe5WNIZF,2022-05-06 05:57:29+00:00,dr_mkgadhvi,2,1.52246E+18,
