No.,Airlines,Tweet_Text,created,Twitter_screenname,Followers,id,location
8122,AirIndia,Is #AirIndia overcharging Ixe passenger ? Airindia  web site says ticket not available  but booking sites says tick… https://t.co/ZAwm3jY4eG,2022-04-21 06:56:09+00:00,Subbrayya,2,1.52E+18,
8123,AirIndia,"In a bid to incentivise its staff and improve their performance, Air India may soon offer them employee stock optio… https://t.co/FwKipVHgSr",2022-04-21 06:20:16+00:00,bsindia,2193105,1.52E+18,India
8124,AirIndia,"Did You Know?
@profitidea @anaadiprofessor 
#profitidea #varunaggarwal #dykfacts #tatagroup #airindia #airasia… https://t.co/cZUJn2u2q6",2022-04-21 05:59:31+00:00,SProfitidea,15,1.52E+18,
8125,AirIndia,"@krishaah Dear Ms. Shah, we request you to please fill the feedback form here (https://t.co/RTOluKLgfQ). Once done,… https://t.co/UA0lIum5aP",2022-04-21 05:39:56+00:00,airindiain,560806,1.52E+18,"New Delhi, India"
8126,AirIndia,"@ehrktia Dear Sir, we request you to please fill the feedback form here (https://t.co/RTOluKLgfQ). Once done, do sh… https://t.co/op1nbeGiKt",2022-04-21 05:33:13+00:00,airindiain,560806,1.52E+18,"New Delhi, India"
8127,AirIndia,"RT @aaiblgairport: @sachinBhovi2 @flyspicejet @IndiGo6E @allianceair @OfficialStarAir @AAI_Official @MoCA_GoI @AAIRHQSR @DelhiAirport Dear,…",2022-04-21 05:25:34+00:00,allianceair,12098,1.52E+18,"Alliance Bhawan, Delhi-110037"
8128,AirIndia,RT @stockgro: Domestic air traffic was up 6% for the period Jan to Mar'22 vs 2021. A 36.7% month on month increase in ✈️traffic was noticed…,2022-04-21 05:21:20+00:00,notacheeku,34,1.52E+18,India
8129,AirIndia,@sachinBhovi2 @flyspicejet @IndiGo6E @allianceair @OfficialStarAir @AAI_Official @MoCA_GoI @AAIRHQSR @DelhiAirport… https://t.co/62EdYWKzqq,2022-04-21 05:05:05+00:00,aaiblgairport,5621,1.52E+18,Belagavi
8130,AirIndia,@IndiGo6E has become a monopolistic Airline and unfortunately the public is helpless and have no choice. Earlier we… https://t.co/UJZVx0WaOJ,2022-04-21 04:55:04+00:00,ginny1867,14,1.52E+18,"Dibrugarh, India"
8131,AirIndia,"TATAS MUST SHIFT AI WORKERS2 COMPANY FLAT.VACATE GOVT PROPERTY-NO FREELOADING PLZ.
TATAS MUST TAKE OWNERSHIP OF AIR… https://t.co/G71nsLBI0X",2022-04-21 04:39:21+00:00,ashok5422000,21,1.52E+18,India
8132,AirIndia,"RT @FinancialXpress: #Indigo continued to maintain its lead position, with a market share of 54.8% during March, from 51.3% in February.

#…",2022-04-21 04:21:47+00:00,bangtanbtsamy_,7,1.52E+18,
8133,AirIndia,"3/3 @PMOIndia @JM_Scindia  
@airindia you should either double the pay for those reps in helping u fool the people… https://t.co/evSQFO1LP9",2022-04-21 04:10:51+00:00,AgStuts,1,1.52E+18,"गुड़गांव, भारत"
8134,AirIndia,"#Indigo continued to maintain its lead position, with a market share of 54.8% during March, from 51.3% in February.… https://t.co/mDcukhSjon",2022-04-21 04:10:00+00:00,FinancialXpress,789776,1.52E+18,India
8135,AirIndia,@airindiain #airindia again ended my call while i was talkin to their executive and asked them to transfer the call… https://t.co/A8ExSQusdo,2022-04-21 04:00:00+00:00,shikhaforever,30,1.52E+18,"Sydney, New South Wales"
8136,AirIndia,"@Vistara @airindiain @RNTata2000 Vistara is good. But Maharaja’s waking up. Last 2 days, took 2 AirIndia flights. E… https://t.co/YW2f1x3z5S",2022-04-21 03:49:42+00:00,krishpatangi,32,1.52E+18,
8137,AirIndia,"IndiGo on hiring spree as it ramps up operations
#India #Aviation #Aircraft #Airlines #traffic #tourism #domestic… https://t.co/UyRN0qAGfT",2022-04-21 03:08:55+00:00,MAPATWARDHAN,2433,1.52E+18,Mumbai
8138,AirIndia,"RT @bsindia: For LIC IPO, govt may ask regulators to ease new norms on investments. More in top headlines 

Download the all-new BS App her…",2022-04-21 02:59:00+00:00,arianoarun,5774,1.52E+18,India
8139,AirIndia,"For LIC IPO, govt may ask regulators to ease new norms on investments. More in top headlines 

Download the all-new… https://t.co/WkQbb5EI0p",2022-04-21 02:55:50+00:00,bsindia,2193105,1.52E+18,India
8140,AirIndia,Morning @airindiain I was trying to access Seniors fare from the #airindia app and it saying sold out for months..I… https://t.co/WLT3Z1P1w1,2022-04-21 02:33:50+00:00,sumitwadhera60,109,1.52E+18,"Melbourne, Victoria"
8141,AirIndia,#AirIndia May be Listed Sooner than Later ..This is first step by #Tatas in that direction #sensex #nifty #IPO… https://t.co/DVFgZHcCFJ,2022-04-21 02:32:19+00:00,madhusudan41,1963,1.52E+18,Maharashtra. India
8142,AirIndia,@airindiain I need help with adding @aeroplan account to my airindia reservation. Your website is not letting me do it online.,2022-04-21 02:11:28+00:00,mmoneyandwealth,14,1.52E+18,
8143,AirIndia,"In a bid to incentivise its staff and improve their performance, Air India may soon offer them employee stock optio… https://t.co/XPNWYv9mHZ",2022-04-21 01:55:32+00:00,bsindia,2193105,1.52E+18,India
8144,AirIndia,"@ysathishreddy @KTRTRS Someone saying no jobs in telangana why you're supporting trs, before saying something why y… https://t.co/U9fmVD1UxD",2022-04-21 01:48:20+00:00,Dathadry,31,1.52E+18,Telangana.India
8145,AirIndia,"@airindiain @LShankCh Airindia , I have same problem . Pls share email id",2022-04-21 01:22:09+00:00,JAYSHRE63692432,0,1.52E+18,
8146,AirIndia,"@khisteMahesh_ Dear Mr. Khiste, we request you to visit https://t.co/ZajApD2b1F to know about the updated international travel guidelines.",2022-04-21 00:25:32+00:00,airindiain,560806,1.52E+18,"New Delhi, India"
8147,AirIndia,"@Yatra_Care And your rescheduling feature was also not available, airindia told us to talk to you but by what mediu… https://t.co/RzzYeOz6D5",2022-04-20 22:46:19+00:00,Mehak240199,2,1.52E+18,
8148,AirIndia,RT @Avinash31614313: Don’t book flight with IXIGO website or app. My GOFIRST flight got cancelled and they didn’t asked me for reschedule a…,2022-04-20 19:23:25+00:00,claimcompanies,3981,1.52E+18,
8149,AirIndia,Don’t book flight with IXIGO website or app. My GOFIRST flight got cancelled and they didn’t asked me for reschedul… https://t.co/s9xXNd3Yt6,2022-04-20 19:11:02+00:00,Avinash31614313,1,1.52E+18,
8150,AirIndia,"Find Your Flight at Best Price

Just Visit
https://t.co/HuIttYGPLD

Or 
Call/WhatsApp
+91-7838181888
+91-9999635959… https://t.co/TtO3UMDMG6",2022-04-20 18:29:38+00:00,CardinalHoliday,21,1.52E+18,New Delhi
8151,AirIndia,@raghuynt @ksvenu247 @MayaRao @Cpt_Naveen @sudhir_san16 @NammaBengaluroo @btpsupporter @RamMoha82601373 @Srivatsac2… https://t.co/R504PdQEOc,2022-04-20 18:28:49+00:00,kalkur_vivek,420,1.52E+18,"Bengaluru, India"
8152,AirIndia,"@airindiain Hi, Payment being deducted by the credit card bank but not credited to AirIndia, due to BillDesk failure. What should I do now?",2022-04-20 18:21:00+00:00,GirijaK06654580,0,1.52E+18,
8153,AirIndia,"@airindiain called air India customer care ,by mistake I booked tickets thru them and they just gave PNR number sti… https://t.co/n9WB9oXIoa",2022-04-20 18:20:59+00:00,itprakash,24,1.52E+18,United States
8154,AirIndia,"RT @prtasha: @EaseMyTrip @nch14404 @PMOIndia @nishantpitti @EaseMyTrip one yr passed since17thmarchHLCL2 .AirIndia has refunded the amount,…",2022-04-20 16:58:12+00:00,prtasha,13,1.52E+18,
8155,AirIndia,"@airindiain 04/15 AI126 smoking on the plane, no cabin crew, raiding liquor, and not a single working tv.… https://t.co/wLpwoEcDMS",2022-04-20 16:46:22+00:00,_anadizzle,2355,1.52E+18,"Ottawa, Ontario"
8156,AirIndia,"RT @Vinamralongani: India's love for #aviation, @Amul_Coop and @airindiain (in no particular order) go back a long way. 
Don't believe me,…",2022-04-20 16:29:15+00:00,iamayush_59,3,1.52E+18,"Mumbai, India"
8157,AirIndia,@EaseMyTrip The vendor AirIndia has already returned you money nearlty 1 month ago.,2022-04-20 15:33:14+00:00,niteshlohia,45,1.52E+18,India
8158,AirIndia,"RT @HolidayStunning: A great way to fly India in 2022 with Air India, it’s time to put them into action with the https://t.co/bDoRYEj32x

📞…",2022-04-20 15:26:47+00:00,allindiatweet,147,1.52E+18,India
8159,AirIndia,"A great way to fly India in 2022 with Air India, it’s time to put them into action with the https://t.co/bDoRYEj32x… https://t.co/S3Moc1zAGn",2022-04-20 15:26:32+00:00,HolidayStunning,2,1.52E+18,"67 Sneinton Dale, Nottingham"
8160,AirIndia,@airindiain its been 1 week since my parents filed a lost baggage report. No  action or updates from Airindia. The… https://t.co/tOGtyZBbyd,2022-04-20 15:11:17+00:00,TanukuMadhuri,0,1.52E+18,
8161,AirIndia,"@Hariomsingh4549 Dear Mr. Singh, we request you to visit https://t.co/AZcWQx2abe to know about the updated international travel guidelines.",2022-04-20 15:09:46+00:00,airindiain,560806,1.52E+18,"New Delhi, India"
8162,AirIndia,"AI343 delayed. Can we get some good please. No dinner, no snack, only water for a flight delayed 4 hours now. My 8… https://t.co/QFJ7JGTSwx",2022-04-20 14:52:13+00:00,meriawaazsuno,157,1.52E+18,Singapore
8163,AirIndia,"AI343 from Singapore to Mumbai , delayed for hours now. #airindia why are you still flying?! Customer experience su… https://t.co/HApZOQJr2Y",2022-04-20 14:45:11+00:00,meriawaazsuno,157,1.52E+18,Singapore
8164,AirIndia,#airindia #tata can you get your act together. You keep a 7 month baby on a flight for 3 hours before deplaning and… https://t.co/AIS7VrgPNH,2022-04-20 14:40:42+00:00,meriawaazsuno,157,1.52E+18,Singapore
8165,AirIndia,"@airindiain @RNTata2000 @aajtak hello team, I’m waiting for my ticket cancellation refund since 4 months now. Now s… https://t.co/TmuBsKgsDc",2022-04-20 14:34:12+00:00,abhishekamk,42,1.52E+18,"London, England"
8166,AirIndia,RT @drdivyabhavesh: This is single airindia flight between Toronto Delhi &amp; of course one of the costliest one! When @airindiain will improv…,2022-04-20 14:30:46+00:00,subodhbhatnagar,106,1.52E+18,"Jaipur, India"
8167,AirIndia,This is single airindia flight between Toronto Delhi &amp; of course one of the costliest one! When @airindiain will im… https://t.co/47tbdALpSQ,2022-04-20 14:29:34+00:00,drdivyabhavesh,33,1.52E+18,Jaipur 
8168,AirIndia,@airindiain your food is inedible. Some  oily kachori with spicy potato in gravy. Yuck. And the dry cake is all dam… https://t.co/zUekSAkRV1,2022-04-20 14:14:13+00:00,Mads_Aries,429,1.52E+18,
8169,AirIndia,@anushrikejriwal @airvistara Which sector? I have always found their aircrafts and service far better than others.… https://t.co/bM6cmSq1cm,2022-04-20 14:05:36+00:00,pushkaraj7,735,1.52E+18,Frm Nashik now TeachersVillage
8170,AirIndia,@RNTata2000 sir my reference no: YXSX6 ve  booked airindia flight for 28/06 Mum-Del through yatra they r not giving… https://t.co/H2BYHJv2Sw,2022-04-20 13:54:50+00:00,SoodRidhima,45,1.52E+18,"Mumbai, India"
8171,AirIndia,"Number of domestic passengers grew 38%, Indigo records highest in March: DGCA
#AirIndia #AllianceAir #DGCA #Indigo
https://t.co/sYjZrF16KR",2022-04-20 13:53:08+00:00,businessupturn,996,1.52E+18,Mumbai
8172,AirIndia,@ravitejak07 @nenuvizagfamous @nirmalkish @ysjagan @VSReddy_MP @gudivadaamar @UttarandhraNow @VizagWeather247… https://t.co/hnK9bXOoxQ,2022-04-20 13:48:44+00:00,flyVizag,6743,1.52E+18,Visakhapatnam
8173,AirIndia,"@YatraOfficial
I received below message from AirIndia on 6th April'22

Dear Guest, we regret to inform that the dep… https://t.co/sORHuFbeb0",2022-04-20 13:37:59+00:00,AakilShaikh_,22,1.52E+18,Gujarat 
8174,AirIndia,"Hi @airindiain
fyi...@JM_Scindia @RNTata2000 

My refund is pending with Airindia since 2 years now, plz help . https://t.co/ERm0cMBDps",2022-04-20 13:35:34+00:00,dev_dit,34,1.52E+18,"dehradun, India"
8175,AirIndia,@toscanaeroporti been trying by o search my lost tag sent from airindia rachid please contact asap,2022-04-20 13:18:10+00:00,varunseonie,13,1.52E+18,
8176,AirIndia,Domestic air traffic was up 6% for the period Jan to Mar'22 vs 2021. A 36.7% month on month increase in ✈️traffic w… https://t.co/auZP9cgx4s,2022-04-20 13:11:01+00:00,stockgro,41933,1.52E+18,Bangalore
8177,AirIndia,@nirmalkish @ysjagan @VSReddy_MP @gudivadaamar @UttarandhraNow @VizagWeather247 @APWeatherman96 @Karthikjillella… https://t.co/kSQZLbpPXx,2022-04-20 13:01:07+00:00,flyVizag,6743,1.52E+18,Visakhapatnam
8178,AirIndia,"@airindiain Got the mail again today! 
Can't you handle these thing, or like the cost this is also out of control o… https://t.co/V66eHGPkgT",2022-04-20 12:42:13+00:00,IamSaurabh_A,25,1.52E+18,
8179,AirIndia,@airindiain So its been over a month now and got no reply. I am done with this airIndia. I dnt knw how many more ca… https://t.co/gpzQACq5Ja,2022-04-20 12:40:53+00:00,deep15chouhan,2,1.52E+18,
8180,AirIndia,"RT @moneycontrolcom: Air India's market share slipped to 8.8% in March, compared to 10.2% in January. Compared to January, all airlines hav…",2022-04-20 12:31:17+00:00,SauravMukherji,193,1.52E+18,"Mumbai, India"
8181,AirIndia,"@sohamthk4 Dear Mr. Thakur, we request you to kindly visit our nearest AI booking office at your location for assis… https://t.co/GBYw31ohP7",2022-04-20 12:18:04+00:00,airindiain,560806,1.52E+18,"New Delhi, India"
8182,AirIndia,"@nitansha_tanwar Dear Ms. Tanwar, we request you to visit https://t.co/AZcWQx2abe to know about the updated domestic travel guidelines.",2022-04-20 11:59:40+00:00,airindiain,560806,1.52E+18,"New Delhi, India"
8183,AirIndia,Hong Kong restricts Air India flights #hongkong #singapore #airindia #flights #covid #shorts https://t.co/ViXUN42qpk,2022-04-20 11:52:20+00:00,FeedResearch,1,1.52E+18,USA
8184,AirIndia,@rajeshdogra7 AirIndia last month had issues with their seat entertainment system in 8-9 hours international london… https://t.co/c8swu7BG7S,2022-04-20 11:50:16+00:00,AnuragSharmaji,9,1.52E+18,
8185,AirIndia,Hong Kong restricts Air India flights #hongkong #singapore #airindia #flights #covid #shorts,2022-04-20 11:44:53+00:00,FeedResearch,1,1.52E+18,USA
8186,AirIndia,"@RajatLath4 Dear Mr. Lath, we request you to please fill the feedback form here (https://t.co/RTOluKLgfQ). Once don… https://t.co/7uwT70w6Jq",2022-04-20 11:30:00+00:00,airindiain,560806,1.52E+18,"New Delhi, India"
8187,AirIndia,"@Winks36 We request you to please fill the feedback form here (https://t.co/RTOluKLgfQ). Once done, do share the fe… https://t.co/TCyysXpau5",2022-04-20 11:13:10+00:00,airindiain,560806,1.52E+18,"New Delhi, India"
8188,AirIndia,@airindiain Airindia website down and not allowing to buy prepaid extra baggage.airport should honor discounted rat… https://t.co/W220UQpWuT,2022-04-20 11:09:41+00:00,dnuppal,6,1.52E+18,"New York, USA"
8189,AirIndia,RT @bopinion: Only 12% of India’s 1.4 billion citizens have access to air conditioning. Hundreds of millions of people are unable to cool t…,2022-05-05 17:27:38+00:00,Jocibet,147,1.52E+18,
8190,AirIndia,"RT @soumyajit2028: This is also one Reason why #SaveSoil movement is launched 
Climate Change 
Global Warming 
Deforestation
Rising of Temp…",2022-05-05 17:26:55+00:00,Chetana85961566,377,1.52E+18,Torrance California 
8191,AirIndia,"RT @BSF_India: Today, BSF and M/s Ashok Travels &amp; Tours - the Travel Division of ITDC- signed a MoU to provide online air travel solution t…",2022-05-05 17:24:48+00:00,AzamgarhFob,1054,1.52E+18,Azamgarh
8192,AirIndia,"RT @MrKovalenko: On May 4, the #Ukraine air defense shot down 2 Russian multi-role fighters Su-30 in one day. They are declared by Russians…",2022-05-05 17:20:37+00:00,dcolindres92,149,1.52E+18,
8193,AirIndia,"Just a silly question-Did Modiji have to fill in an Air Suvidha form when he came back to India from abroad recently ??

Or this torture is meant for common man only?",2022-05-05 17:15:48+00:00,ravishingrani,1013,1.52E+18,
8194,AirIndia,"RT @ians_india: With a claim of reduced air quality index (#AQI) over the last one yr in several cities, the #UttarPradesh govt said it is…",2022-05-05 17:14:05+00:00,SeeTheAirBot,764,1.52E+18,Earth
8195,AirIndia,"RT @rachitseth: Always said, Nothing is Free. 

AAP’s “Freebie” baloon is hot air !! 

Delhi has one of the highest electricity tariffs in…",2022-05-05 17:12:00+00:00,Moin28_k,1541,1.52E+18,Somewhere in India
8196,AirIndia,@RusEmbIndia @aeroflot @mfa_russia @RITHMumbai @RusConsChennai @Ru_Cons_Kolkata @MID_travel @rusintrade @AmbRus_India @SolodovDmitry @IndEmbMoscow #AeroFlot began the world’s 1st civilian jet air service in 1956 (using Soviet Tu-104 aircraft) &amp; help,2022-05-05 17:10:26+00:00,top_gun55,3603,1.52E+18,India
8197,AirIndia,"While traveling to Mumbai on Air india flight, I got to witness male flight attendants serving us on our whole flight. Meanwhile in Nepal, we don't see normalizing this even in upcoming years. Hope we move forward breaking more gender stereotypes.",2022-05-05 17:03:17+00:00,AakritiTimsina,189,1.52E+18,Nepal 
8198,AirIndia,"RT @atomberg_tech: If you’re feeling hot and you know it, flap your wings. Or get an Atomberg to deliver superior air delivery, anytime any…",2022-05-05 17:00:49+00:00,shahran,40,1.52E+18,"Jaipur, India"
8199,AirIndia,RT @Navitaire: It’s official! India’s youngest airline @AkasaAir has chosen the Navitaire Airline Platform to power its digital retailing s…,2022-05-05 17:00:35+00:00,shawngracias,31,1.52E+18,"Dubai, United Arab Emirates"
8200,AirIndia,"RT @Saumya_miishra: Instead of movies like Gangubai, people should make movie on 
 Dr Chandrasekhar Sankurathri. 

He lost his wife and two…",2022-05-05 16:59:47+00:00,VManhas8,11,1.52E+18,
8201,AirIndia,"RT @manaman_chhina: This is how air crash investigations should be put out in public domain by the military.
Not hidden away from public sc…",2022-05-05 16:59:19+00:00,sunny_satinder,315,1.52E+18,
8202,AirIndia,@Anuj15129718 @SaketGokhale That is your response? Air India = Pawan Hans. #FakePatriot,2022-05-05 16:59:14+00:00,Sarassada,72,1.52E+18,
8203,AirIndia,Casteism is present in India like nitrogen in the air. All religions practice this. There is no denying the fact or gaslighting about ‘basic tenets’ etc.,2022-05-05 16:58:46+00:00,RPratipaksh,445,1.52E+18,"New Delhi, India"
8204,AirIndia,"RT @DilliDurAst: Delhi soon will have ‘European style’ roads: Sisodia

How about “European style” clean air?  https://t.co/HJGkp399G8",2022-05-05 16:56:53+00:00,vibhuarora,1511,1.52E+18,New Delhi
8205,AirIndia,@airindiain Now Hyd to Mum @airindiain flight is further delayed. Mum arrival is at 12:30am … flight to Dubai is at 1:00am! And the Air India staff ( Shashank) in Hyd says that everything will be taken care at Mumbai.  🤞🏼 &amp; helpless. @RNTata20,2022-05-05 16:56:33+00:00,Siddhar58905776,4,1.52E+18,
8206,AirIndia,Did Lord Shiva get a seat on Kashi-Mahakal Express? IRCTC clears air https://t.co/LO0awp8can,2022-05-05 16:55:12+00:00,PraJnay1518,1,1.52E+18,"California, USA"
8207,AirIndia,@AAI_Official @tourismgoi @MoCA_GoI @PIB_India @AmritMahotsav @UTDBofficial @PIBDehradun @aaiRedNR @incredibleindia is baharatiya airways secure to book air tickets?,2022-05-05 16:54:32+00:00,ami_Amit16,18,1.52E+18,Alipurduar 
8208,AirIndia,"RT @WMO: The globe just had the 6th warmest April on record, according to @CopernicusECMWF.
Much above-average temperatures from North-East…",2022-05-05 16:53:49+00:00,tanujmajumdar,2322,1.52E+18,"Kolkata, India"
8209,AirIndia,"RT @CopernicusECMWF: April #Temperature highlights from the #CopernicusClimate Change Service

April 2022 was:
🌡 globally around the sixth…",2022-05-05 16:52:20+00:00,CarollAlice3,66,1.52E+18,Brussels
8210,AirIndia,"RT @VarmaMathan: @goibibo hello sir, i am mathanvarma , I booked my flight through Goibibo on 20.02.20, that got cancelled due to COVID-19,…",2022-05-05 16:49:26+00:00,Sanjay__Sans,1,1.52E+18,
8211,AirIndia,"RT @ShibuVarkey_dr: @polganesh NRIs do a lot of ""loving the motherland"" sitting in air conditioned homes in western democracies, enjoying t…",2022-05-05 16:47:35+00:00,Beinders,1479,1.52E+18,"Gurgaon, India"
8212,AirIndia,@RNTata2000 Dad thnku for air india,2022-05-05 16:47:31+00:00,vissumaan407136,2,1.52E+18,"Jharkhand, India"
8213,AirIndia,"@smritiirani These days Air India One is filled with fancy, exotic clothes &amp; Dhols.",2022-05-05 16:47:22+00:00,MickrowTone,26,1.52E+18,India
8214,AirIndia,"@goibibo hello sir, i am mathanvarma , I booked my flight through Goibibo on 20.02.20, that got cancelled due to COVID-19, but air India ticket is not refunded, my booking ID- GOMUPKGINTANDF628F75, I NEED REFUND .",2022-05-05 16:47:22+00:00,VarmaMathan,0,1.52E+18,
8215,AirIndia,"@CoolBuddy2013 @KachraLeg @cybermegumin @AHaekal97 @historydefined America has 6 times the amount of unicorn startups
Not a single one of the top 50 companies globally are Indian. They are Chinese, American, Korean, Japanese, etc
India is not a trade powe",2022-05-05 16:46:31+00:00,BitchGyro,0,1.52E+18,
8216,AirIndia,"Breath in the wild air. 

#photooftheday #instadaily #photography #nature #naturephotography #naturelovers #mobilephotography #sky #water #lake #sunsetphotography #sunset #meghalaya #india @ barapani lake,Shillong https://t.co/JTKjQawoi5",2022-05-05 16:42:55+00:00,gaurav2k2ali,110,1.52E+18,"Bulandshar Aligarh, Roorkee"
8217,AirIndia,"RT @aneeshp: Air India intends to increase flights to Vancouver

Currently it operates daily flight to Toronto and thrice  weekly to Vancou…",2022-05-05 16:42:45+00:00,RJainaviation,63,1.52E+18,Brighton
8218,AirIndia,@airindiain Thank you Air India for quickly assisting us in order to get our refund request initiated since my tweet! Finally its done ❤️🙏 seems like these tweets do work.,2022-05-05 16:38:36+00:00,Kool_Pisces14,0,1.52E+18,
8219,AirIndia,Waiting on @airindiain counter at @DelhiAirport because Air India staff is asking each other how to check in for a flight. Isn't this taught in the basic training for ground staff?,2022-05-05 16:34:12+00:00,thegurism,3,1.52E+18,
8220,AirIndia,RT @dprohyd: Air Marshal Sanjeev Kapoor assumed the appointment of Director General (Inspection and Safety) [DG(I&amp;S)] of Indian Air Force a…,2022-05-05 16:32:31+00:00,ProAssam,12463,1.52E+18,"Tezpur, Assam, India"
8221,AirIndia,"RT @ndtv: On CCTV, Bulldozer Tyre Bursts While Air Being Filled, 2 Blown Into Pieces https://t.co/ZVCoxgW8Bi

(Disclaimer: Disturbing visua…",2022-05-05 16:30:14+00:00,jayeshluv,74,1.52E+18,
8222,AirIndia,"RT @naseem_bhutta: @HamidMirPAK @CNN Nobody should dareto give Air Spaces to USA to attack Afghanistan from our soil.Secondly, Government s…",2022-05-05 16:29:49+00:00,naseem_bhutta,37,1.52E+18,
8223,AirIndia,"@airindiain It has been more than 70 days since you took my loney.
I have waited enough and I am still stuck in foreign country with no cash in my card thanks to Air India not refunsing my card.
I can no longer wait and will post my request every day unti",2022-05-05 16:21:52+00:00,_ThisIsHari_,1,1.52E+18,Україна
8224,AirIndia,RT @soldierspeaks: India will not hesitate to cross border if terrorists target country from outside: Rajnath Singh ( Defence Minister of I…,2022-05-05 16:19:09+00:00,LuqmanAli05,168,1.52E+18,
8225,AirIndia,"RT @bopinion: The most worrying weather measurement is not the heat typically reported in forecasts but the wet-bulb temperature, which com…",2022-05-05 16:17:58+00:00,AJValliant2025,23365,1.52E+18,Media City
8226,AirIndia,Still waiting to hear from air india about refund 15 months and counting @airindiain @RNTata2000 @JM_Scindia @consaff,2022-05-05 16:17:43+00:00,kaushik3940,6,1.52E+18,
8227,AirIndia,"@thesushmitasen @Shivohamshivfit I am Dr. Urvashi  47 years of age and have been to Mr. Avinash 53 years of age, for 21years settled in Mumbai. He is a government servant employed at Air India AIESL - Mumbai.",2022-05-05 16:17:09+00:00,UrvashiShriva15,2,1.52E+18,Andheri west mumbai 
8228,AirIndia,"@airindiain The only way I can be helped is by giving me back my money. And how can my agent return it until Air India refunds it to the agent?? So if you really wish to help, please expedite the correct refund amount immediately.",2022-05-05 16:17:09+00:00,mahitathampi,5,1.52E+18,
8229,AirIndia,"@RNTata2000 Respected sir the world is almost polluted within 100 yrs mankind will never live sir their is a great idea with me to reduce carbon mixing in air can we make a company in India to change the world...
Reply me sir....",2022-05-05 16:13:59+00:00,judithrajeshkk,49,1.52E+18,
8230,AirIndia,RT @sallar84: She @SafinaKhann is a ghusbehtia from India or worse N league traitor. Please report her space to get her off air. Such filth…,2022-05-05 16:13:36+00:00,ibraram,5601,1.52E+18," Punjab, Pakistan"
8231,AirIndia,"@Candice_is_back @okandlmfao @Its__Kishan @PranavVen @ItsKanti MacBook Air, iPad Pro are fine ig. All iPhones, base iPad are overpriced, iPad Mini &amp; Air are fairly priced during sales. MacBook Pros are next level overpriced, the iMac is fine, Studio D",2022-05-05 16:12:10+00:00,TechWhirlUlt,1414,1.52E+18,"Bangalore, India. (He/Him)"
8232,AirIndia,"@MORTHIndia @IRSC_Solve @nitin_gadkari @OfficeOfVKS @PIB_India @PIBMoRTH @NHAI_Official @nhidcl For Cars
1. M91 Petrol (91% Methanol + 9% Petrol)
2. Metal Air Battery like Aluminum, Zinc, Iron etc

For 2 WheelR
1. M91 Petrol (91% Methanol + 9% Petrol)
2. ",2022-05-05 16:09:53+00:00,plshchoudhury,0,1.52E+18,
8233,AirIndia,"RT @mid_day: #MiddayGuide |

From a vintage Air India poster, Raja Ravi Varma art to a forgotten poem by Faiz, you are bound to stumble upo…",2022-05-05 16:07:32+00:00,MumbaiNewsRT,426,1.52E+18,
8234,AirIndia,"RT @DrEricDing: I cry for the people in India— 50 degrees C last week was bad enough, but now parts of India is hitting 60+ degrees Celsius…",2022-05-05 16:07:09+00:00,hous3ofthis,608,1.52E+18,Reality
8235,AirIndia,"@MishraJi_01 @kunalkamra88 He is envy of Arnab

In Jan 2020, on flight, he jumped onto Arnab face and babbled offensively.

Cause of his coward behavior, he was banned to onboard flights of IndiGo, Air India, Spice Jet, Go Air etc.",2022-05-05 16:07:04+00:00,Pa1Seh,127,1.52E+18,India
8236,AirIndia,"@NITIAayog @PMOIndia @narendramodi @RajivKumar1 @amitabhk87 @PIB_India @MIB_India For Cars
1. M91 Petrol (91% Methanol + 9% Petrol)
2. Metal Air Battery like Aluminum, Zinc, Iron etc

For 2 WheelR
1. M91 Petrol (91% Methanol + 9% Petrol)
2. NiZn Battery (",2022-05-05 16:00:18+00:00,plshchoudhury,0,1.52E+18,
8237,AirIndia,"#MiddayGuide |

From a vintage Air India poster, Raja Ravi Varma art to a forgotten poem by Faiz, you are bound to stumble upon a new ‘old’ discovery with every scroll

Via: Shriram Iyengar

https://t.co/HakdA9qxDk",2022-05-05 16:00:01+00:00,mid_day,686942,1.52E+18,"Mumbai, India"
8238,AirIndia,"@airindiain My wife and kids were supposed to travel from Hyd to Dubai today (05/05/2022) at 20:10. We get an email from Air India saying that the flight has been delayed and departure would be at 22:00. Once they reached airport , the counters were close",2022-05-05 15:58:33+00:00,Siddhar58905776,4,1.52E+18,
8239,AirIndia,"RT @DealBeeOfficial: LEVERET New Airtight Container Jar Set For Kitchen - 900ml Set Of 6, Jar Set For Kitchen, Kitchen Organizer Container…",2022-05-05 15:56:47+00:00,Tweeting_Beyond,222,1.52E+18,United States
8240,AirIndia,"LEVERET New Airtight Container Jar Set For Kitchen - 900ml Set Of 6, Jar Set For Kitchen, Kitchen Organizer Container Set Items, Air Tight Containers For Kitchen Storage, Made In India (Aqua Green)
at ₹328

https://t.co/aYtWQEbcCf",2022-05-05 15:56:42+00:00,DealBeeOfficial,25303,1.52E+18,India
8241,AirIndia,"@MeherzadMahesh 2 India's villages are cool, lush, environmentally friendly, and a joy to inhabit. Most village folk who work in Odisha's cities take off for their beautiful villages for the weekend. Their thatched homes are a panacea against the heat, an",2022-05-05 15:50:22+00:00,OopaliOperajita,1238,1.52E+18,USA and India
